Date,bull_bear,Open,High,Low,Close,Adj Close,Volume,EURUSD,GBPUSD,AUDUSD,NZDUSD,EURJPY,GBPJPY,CNY,HKD,SGD,INR,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
23-01-2017,0,113.8529968,114.0360031,112.9749985,113.8099976,113.8099976,0,1.071375012,1.238696933,0.757346272,0.718969285,121.9229965,140.9589996,6.875500202,7.757699966,1.420490026,68.07720184,-0.010175733,-0.01022786,114.4598343,114.9891139,115.1687116,0.704995193,0.059467776,-163.1988911,-112.6457295,-151.8489822,1.040860857,1.196502141,1.040858677,115.6344158,112.7864413,118.0004818,112.5159465,118.7401464,112.9970915,44.33858171,19.49382036,19.49382036,111.4613984,109.3023671,110.3506859,115.9245121,114.1850864,113.6416655
24-01-2017,0,112.8379974,113.4680023,112.5800018,112.7799988,112.7799988,0,1.076078773,1.251721144,0.758265078,0.723609924,121.3379974,141.1519928,6.843999863,7.756639957,1.41782999,68.05139923,-0.009050161,-0.009091362,114.0398754,114.6945653,114.9515559,0.770598935,0.173096134,-111.5712319,-81.71774824,-125.0995358,1.010003226,1.180787768,1.068287077,115.6490994,112.2334711,117.5767535,112.2426751,118.74202,112.5637894,0,0,0,111.454297,109.3518562,110.4323948,115.8587128,114.0585389,113.4817198
25-01-2017,0,113.9029999,113.961998,113.0830002,113.8399963,113.8399963,0,1.072869301,1.253305554,0.759243786,0.725689411,122.1289978,142.6629944,6.848999977,7.757289886,1.421020031,68.16449738,0.009398808,0.009354914,113.9899056,114.5806227,114.850505,0.750373838,0.26476323,-817.0527353,-154.2010587,-200.6860072,1.028003148,1.115573338,1.090239389,115.57561,112.1963888,117.0709373,112.2809195,118.594767,112.3918038,48.18160696,24.25622179,21.72572322,111.4471971,109.4013119,110.5137664,115.7859196,113.93553,113.3518386
26-01-2017,1,113.1920013,114.7679977,113.0670013,113.2929993,113.2929993,0,1.075199366,1.263407946,0.757403612,0.730081558,121.7900009,143.1239929,6.873600006,7.756669998,1.413179994,67.97299957,-0.004804964,-0.004816545,113.815679,114.4089396,114.7089136,0.737491092,0.348559403,-368.1022462,-255.9332854,-153.7854479,1.051573617,1.131287166,1.150905791,115.4871676,112.0394023,117.0114171,112.0587254,118.3973005,112.190508,23.31815549,11.73913423,10.51446443,111.4400991,109.4507249,110.594777,115.7064448,113.8158289,113.251276
27-01-2017,1,114.4250031,115.3359985,114.401001,114.4550018,114.4550018,0,1.068296194,1.259541035,0.753352463,0.724501193,122.2639999,144.1459961,6.878399849,7.757100105,1.426349998,68.14900208,0.010256614,0.010204372,113.9755097,114.4150812,114.6858307,0.617388792,0.396794274,274.1912231,-160.4454774,-288.7924262,1.055144174,1.102286748,1.156620207,115.5796127,112.3975297,116.309975,112.3751676,118.1790208,112.1581214,76.13634393,52.26215584,34.3308835,111.4330036,109.5000862,110.6754031,115.6206129,113.6994173,113.1783328
30-01-2017,0,114.6829987,114.9150009,113.7639999,114.6679993,114.6679993,0,1.07139802,1.259192109,0.755361199,0.727267444,122.8499985,144.3690033,6.882999897,7.758240223,1.428410053,68.11000061,0.001860971,0.001859242,114.1486321,114.4488036,114.6842096,0.45818964,0.415298707,-2822.287152,-344.4949079,-488.6809108,1.062714713,1.103787013,1.160572597,115.5370399,112.4132448,115.9906591,112.5063403,118.0668632,112.1179934,85.81802545,61.06076121,38.69648163,111.425911,109.5493866,110.7556213,115.5287601,113.5865188,113.1304999
31-01-2017,0,113.6940002,113.9319992,112.0830002,113.6500015,113.6500015,0,1.070858717,1.25,0.756544113,0.729522347,121.7180023,142.0540009,6.880700111,7.758100033,1.420210004,67.82099915,-0.008877784,-0.008917426,114.0239745,114.3422967,114.5901907,0.39522674,0.435421046,-183.0822711,-204.1855227,-231.6696626,1.209142412,1.153429849,1.212429592,115.0767964,112.4934878,115.5817038,112.597867,117.87344,112.0118931,46.08064203,37.53246112,17.83158718,111.4188216,109.598617,110.8354088,115.4312326,113.4776139,113.1046334
01-02-2017,0,112.7679977,113.9150009,112.7679977,112.7429962,112.7429962,0,1.080380321,1.258970141,0.758035123,0.729431868,121.776001,141.9100037,6.87869978,7.757699966,1.409549952,67.50160217,-0.007980689,-0.008012705,113.7037299,114.1290566,114.422264,0.442804825,0.473169446,-228.2094184,-192.653762,-138.5940548,1.221427917,1.131144387,1.204810733,115.143864,112.1215626,115.4543026,112.3888392,117.5517282,111.8810329,0,0,0,111.411736,109.6477684,110.9147424,115.3283862,113.3734395,113.0971509
02-02-2017,1,113.2429962,113.2429962,112.0770035,113.310997,113.310997,0,1.076739192,1.266143322,0.758380055,0.725431442,121.9919968,143.4080048,6.880899906,7.758679867,1.413069963,67.395401,0.005038014,0.005025366,113.6055467,114.019982,114.3212397,0.458456367,0.505505919,565.538298,-377.3086878,-160.7637116,1.261141096,1.135572161,1.20757221,115.065396,112.3517445,115.3263071,112.3235484,117.0632261,111.9554397,29.50648795,25.39110327,12.88858881,111.4046546,109.696832,110.9935997,115.2205848,113.274974,113.1042395
03-02-2017,1,112.7789993,113.2320023,112.3235016,112.7890015,112.7890015,0,1.076171398,1.252003193,0.765462399,0.728560269,121.3690033,141.1970062,6.880000114,7.758669853,1.411929965,67.26560211,-0.004606751,-0.004617395,113.4014104,113.8558513,114.1819453,0.49481858,0.542176453,-184.8725282,-355.0081971,-161.6560948,1.265355791,1.14667947,1.165500823,115.0710416,112.0458146,115.2999176,112.1445099,116.6657147,111.9411419,2.389879277,2.056553516,1.043911813,111.3975778,109.7457988,111.0719583,115.1081994,113.1834073,113.1220631
06-02-2017,0,112.6470032,112.7710037,112.0279999,112.6389999,112.6389999,0,1.078294992,1.248423815,0.767601073,0.731470048,121.4520035,140.6040039,6.872200012,7.757460117,1.408049941,67.15730286,-0.00132993,-0.001330816,113.2108078,113.6936044,114.0416775,0.532268824,0.580668895,-297.0952275,-337.4092339,-266.1845756,1.128499712,1.090036665,1.130358015,115.1274863,111.8025129,115.2703529,111.9579317,116.6040481,111.7527132,0,0,0,111.3905062,109.79466,111.1497959,114.9916075,113.1000972,113.1469596
07-02-2017,1,111.7979965,112.5589981,111.598999,111.8270035,111.8270035,0,1.074321628,1.246836066,0.764584482,0.731737614,120.1320038,139.4100037,6.863599777,7.757540226,1.410179973,67.19529724,-0.007208839,-0.007234949,112.8648567,113.4447243,113.8403435,0.618834381,0.633311288,-29.71836833,-485.7305671,-95.90466335,1.132071359,1.093607766,1.112214951,114.8899592,111.2891834,115.4191626,111.6589798,116.1505957,111.6992135,0,0,0,111.3834401,109.8434068,111.2270907,114.8711913,113.026514,113.1756169
08-02-2017,0,112.4020004,112.5199966,111.6490021,112.387001,112.387001,0,1.067805648,1.249625087,0.762253225,0.729799151,120,140.4290009,6.884500027,7.757969856,1.418400049,67.34049988,0.005007713,0.004995216,112.7453928,113.3036945,113.7082215,0.643155137,0.677246944,-49.45196087,-159.1999255,-157.4486267,1.092070443,1.077392578,1.09988149,113.9528277,111.574601,115.2021837,111.5366731,115.8641731,111.6429695,30.71849471,17.76078593,13.84419807,111.3763799,109.8920306,111.3038211,114.7473372,112.9641748,113.2052199
09-02-2017,0,111.9550018,113.1790009,111.9029999,111.9520035,111.9520035,0,1.069221377,1.252803087,0.763172328,0.723552406,119.6930008,140.2369995,6.872499943,7.759260178,1.416409969,66.96430206,-0.003870533,-0.003878043,112.5470455,113.1234691,113.5485653,0.665808298,0.720483331,-66.43107477,-117.6682977,-144.515397,1.010213579,1.109677996,1.105691092,113.5482655,111.494021,114.8786929,111.4275924,115.5818174,111.551992,8.423217315,4.399865727,3.82146589,111.3693262,109.9405228,111.3799657,114.6204341,112.9145709,113.2335609
10-02-2017,0,113.4369965,113.8399963,113.3740005,113.4339981,113.4339981,0,1.065859437,1.249812484,0.762590408,0.719538331,120.8960037,141.7599945,6.868599892,7.7571702,1.421740055,66.74530029,0.013237768,0.013150914,112.7687836,113.1648729,113.5381501,0.54585037,0.727001085,377.7114087,-1341.754763,-429.5065657,0.91292681,1.067177364,1.058405195,113.8576902,111.3820254,114.8191916,111.4333795,115.3766306,111.5987025,100,56.56448473,50.96716432,111.3622794,109.9888747,111.4555033,114.4908731,112.8790898,113.259109
13-02-2017,0,113.9700012,114.1350021,113.4520035,113.9140015,113.9140015,0,1.061954379,1.248455048,0.767012298,0.719424486,120.961998,142.1699982,6.895199776,7.757349968,1.423230052,66.84369659,0.004231565,0.004222637,113.0550881,113.2647567,113.5723184,0.354945549,0.699031651,418.2382935,487.2117118,-1016.933187,0.843927656,1.052534376,1.038357326,114.2211543,111.1908483,114.9369369,111.4776346,115.274705,111.6291995,100,73.46008728,66.19086796,111.35524,110.0370779,111.5304132,114.3590455,112.8589361,113.2810357
14-02-2017,1,113.6729965,114.4329987,113.2710037,113.7050018,113.7050018,0,1.059849739,1.252301097,0.764239669,0.718050361,120.5019989,142.3760071,6.879499912,7.7582798,1.423230052,66.91539764,-0.001834714,-0.001836399,113.2175665,113.3234561,113.5843805,0.191663598,0.654735968,275.3269144,-3307.539279,-1461.123372,0.880141122,1.072748457,1.057833354,114.5328893,111.1408277,114.9135507,111.4817358,115.2194403,111.6347504,89.98563318,66.10352467,59.56227164,111.3482083,110.0851239,111.6046748,114.2253424,112.8550542,113.2991951
15-02-2017,1,114.2860031,114.9410019,114.2409973,114.3010025,114.3010025,0,1.057831645,1.247038245,0.766929984,0.717288077,120.8939972,142.522995,6.866799831,7.758649826,1.42008996,66.77590179,0.00524164,0.00522795,113.4884255,113.4537956,113.649528,0.017371154,0.588918169,187.6047778,502.0814254,5518.714798,0.873998369,1.001249041,1.0180239,115.078407,111.0701678,115.0845249,111.4547621,115.2397194,111.6286619,100,87.08210809,78.46492608,111.3411848,110.1330045,111.6782679,114.0901532,112.8680554,113.3140639
16-02-2017,0,114.1360016,114.1360016,113.2279968,114.1119995,114.1119995,0,1.060737848,1.246976018,0.772147119,0.722271979,121.0350037,142.2810059,6.868400097,7.758840084,1.418120027,66.8655014,-0.001653555,-0.001654924,113.644319,113.5415561,113.6915709,-0.108662794,0.516695992,136.4552135,-1136.725388,666.3688691,0.866570609,0.999320984,1.017928714,115.1895671,111.6118637,114.9993399,111.4909468,115.3027721,111.6831331,91.95389232,80.42940584,72.47053984,111.3341701,110.1807113,111.7511726,113.9538646,112.8981535,113.3266419
17-02-2017,0,113.3519974,113.4830017,112.6289978,113.3050003,113.3050003,0,1.067224503,1.248922825,0.769822955,0.721547544,120.9160004,141.4850006,6.852600098,7.759019852,1.416489959,67.16480255,-0.007071993,-0.007097118,113.5594893,113.5100154,113.6564281,-0.123845147,0.460728359,278.6493135,-270.4328551,-435.0716335,0.864143372,0.978106907,1.006309509,115.0941516,111.9695647,114.7016682,111.5939044,115.1382721,111.7088712,57.59886712,59.74120491,46.87589227,111.3271644,110.228236,111.8233691,113.8168599,112.9451103,113.3383221
20-02-2017,1,112.9000015,113.2320023,112.836998,112.9110031,112.9110031,0,1.062665343,1.243394494,0.766800642,0.718189597,119.9769974,140.378006,6.855700016,7.760419846,1.418370008,67.06520081,-0.003477315,-0.003483375,113.3973678,113.4301471,113.5886622,-0.06581018,0.42480383,266.7361454,-498.7828044,-295.8431052,0.7382867,0.87425014,0.985880897,114.6415788,112.6961374,114.6254226,111.5645787,114.8958685,111.7542271,0,43.8156856,38.15562269,111.3201684,110.2755707,111.8948382,113.6795173,113.0081953,113.3507366
21-02-2017,1,113.2429962,113.7539978,113.2429962,113.2799988,113.2799988,0,1.060940385,1.247333765,0.768875897,0.717617512,120.1729965,141.2740021,6.878099918,7.760700226,1.418740034,66.96499634,0.003268022,0.003262694,113.3680255,113.4101273,113.5606019,-0.026364012,0.393840164,-938.3155809,755.1160742,-1224.52928,0.744716099,0.828821455,0.959690276,114.6508312,112.6428852,114.6526535,111.6140625,114.8548574,111.7447621,26.54646248,58.73063354,51.14387378,111.3131824,110.3227072,111.9655608,113.5422093,113.0861606,113.3655886
22-02-2017,1,113.6539993,113.6539993,112.913002,113.6689987,113.6689987,0,1.054207325,1.248704433,0.767636418,0.716440141,119.8249969,141.9259949,6.882599831,7.760250092,1.420179963,66.96510315,0.003433968,0.003428086,113.4432688,113.4446435,113.5704561,-0.032812207,0.358286449,-552.6453461,1082.674111,773.7897239,0.753001622,0.798464639,0.952690125,114.5890962,112.6346194,114.7029544,111.6149047,114.8861203,111.7981659,54.53208189,74.45416194,64.83625378,111.3062068,110.3696375,112.0355183,113.4053018,113.1772329,113.3844791
23-02-2017,1,113.375,113.3970032,112.5770035,113.4169998,113.4169998,0,1.055408955,1.245376587,0.769704401,0.718179226,119.6559982,141.2220001,6.873700142,7.759819984,1.413900018,66.91429901,-0.002216954,-0.002219415,113.4367016,113.4409577,113.5565056,-0.03057552,0.326488786,-470.1343082,617.1977695,-1375.659687,0.704145159,0.792143141,0.949880691,114.5538853,112.587544,114.7379739,111.6695993,114.8496492,111.7943516,36.40265657,64.26826861,55.96616314,111.2992422,110.4163537,112.1046923,113.2691527,113.2791234,113.4087398
24-02-2017,1,112.6760025,112.9499969,112.064003,112.6819992,112.6819992,0,1.05844748,1.25561893,0.771307409,0.723039687,119.2610016,141.4649963,6.865499973,7.758769989,1.407909989,66.68280029,-0.006480515,-0.006501605,113.248026,113.3397632,113.477005,0.035796257,0.31348748,-46.81865734,9014.088006,-952.3718549,0.73071507,0.80235672,0.911071051,114.2817584,112.3970985,114.7363396,111.6773763,114.8459369,111.7398735,0,34.55925889,30.09493118,111.2922889,110.462848,112.1730647,113.1341114,113.3890568,113.4392808
27-02-2017,1,112.1740036,112.4680023,111.9349976,112.1880035,112.1880035,0,1.055275321,1.239956379,0.767047644,0.719217479,118.3840027,139.0870056,6.900700092,7.760059834,1.405689955,66.63500214,-0.00438398,-0.004393618,112.9830204,113.1861952,113.359823,0.148803346,0.321929503,-39.39694348,1073.681763,-205.4253887,0.677143642,0.771857125,0.891928537,114.0752051,112.0539388,114.6713961,111.7938912,114.7136875,111.6562182,0,10.04683521,12.70681437,111.2853475,110.5091127,112.2406179,113.0005177,113.5038184,113.4764618
28-02-2017,1,112.7340012,112.7969971,111.7835007,112.7450027,112.7450027,0,1.058425069,1.243935823,0.767636418,0.718530178,119.3239975,140.2230072,6.870100021,7.761219978,1.405279994,66.69319916,0.004964873,0.004952589,112.923516,113.1273696,113.3039303,0.203324157,0.329727477,-234.8215259,1081.836587,-260.0624477,0.699928284,0.782035828,0.8853807,113.9950468,111.9740978,114.6439731,111.8724574,114.4720176,111.7147456,37.60979203,33.75902926,37.10588642,111.2784183,110.5551401,112.3073346,112.8687008,113.6198187,113.5199956
01-03-2017,1,113.0339966,114.038002,112.814003,113.0770035,113.0770035,0,1.056914806,1.237807631,0.764228046,0.7172212,119.4990005,139.9519958,6.866399765,7.762000084,1.406000018,66.70510101,0.002944705,0.002940377,112.9618878,113.1206541,113.2833006,0.196306855,0.328618843,992.1638018,373.7772624,-930.7174052,0.818356105,0.778321402,0.855618795,114.0184954,111.9980778,114.5122979,112.1648469,114.4209387,111.7112532,60.02720009,42.07289993,50.52548478,111.2715019,110.6009226,112.3731977,112.7389786,113.7331741,113.5688885
02-03-2017,1,114.0970001,114.5360031,113.8470001,114.1210022,114.1210022,0,1.053585291,1.22721982,0.765755415,0.711470306,120.223999,140.0240021,6.882199764,7.762229919,1.411900043,66.85800171,0.009232635,0.009190275,113.2516664,113.2540338,113.3594553,0.080431212,0.299174841,276.0985921,548.3225427,462.7694914,0.843784877,0.794250488,0.833809262,114.4434839,111.813376,114.633768,112.1415202,114.5527012,111.7107294,100,91.48128757,92.72431786,111.2645986,110.6464526,112.4381905,112.6116571,113.839802,113.6214217
03-03-2017,1,114.322998,114.5240021,114.0749969,114.3420029,114.3420029,0,1.050972104,1.227475882,0.757231534,0.706239641,120.1360016,140.3370056,6.887599945,7.761600018,1.41249001,66.8451004,0.001936547,0.001934674,113.5242505,113.3990964,113.4487778,-0.065414276,0.249221825,320.0573618,819.6224532,584.8648769,0.802071708,0.777536665,0.799666995,114.7972335,111.6519133,114.7387452,112.0976861,114.6959373,111.6656844,100,100,100,111.2577089,110.6917229,112.5022969,112.4870293,113.9355267,113.6751765
06-03-2017,1,113.8239975,113.913002,113.5605011,113.8470001,113.8470001,0,1.062044621,1.230012298,0.759474456,0.703759491,120.901001,140.0149994,6.89620018,7.762469769,1.409240007,66.77300262,-0.004329142,-0.00433854,113.6049379,113.4588169,113.4849798,-0.147627839,0.199997831,500.9297209,2470.449173,569.9431761,0.735286168,0.719715663,0.773190816,114.9258928,111.6461112,114.7605069,112.0962098,114.7618799,111.7005036,77.01936393,77.01936393,80.31797747,111.2508332,110.736726,112.5655008,112.3653747,114.0161942,113.7271009
07-03-2017,1,113.9160004,114.1409988,113.7389984,113.9169998,113.9169998,0,1.057921171,1.224289894,0.758921146,0.699408293,120.5130005,139.4279938,6.896699905,7.764150143,1.412340045,66.66470337,0.000614858,0.000614669,113.6829534,113.5199079,113.5242543,-0.195586326,0.152171579,180.0808036,-776.5556703,477.3076234,0.666144235,0.698429653,0.756952558,115.0643695,111.8604919,114.6699988,112.1318604,114.8254697,111.758628,80.26911865,80.26911865,83.10126621,111.2439721,110.7814548,112.6277868,112.2469587,114.0777917,113.7736166
08-03-2017,1,113.9240036,114.7160034,113.6179962,113.9260025,113.9260025,0,1.057015419,1.220449924,0.759497464,0.696398199,120.4100037,139.026001,6.902299881,7.76429987,1.410410047,66.61620331,7.90E-05,7.90E-05,113.7437157,113.5740539,113.5607769,-0.21952426,0.107490198,128.4811877,-1608.088929,291.0431812,0.746858869,0.712001256,0.763524373,114.8678755,112.553557,114.6282214,112.1470668,114.7921895,111.9918129,73.95113748,80.68707076,82.59412249,111.2371259,110.825902,112.6891396,112.1320318,114.1165683,113.8107607
09-03-2017,1,114.4059982,114.947998,114.3669968,114.4110031,114.4110031,0,1.054741144,1.217730165,0.752898693,0.691677749,120.6439972,139.2599945,6.911900043,7.766300201,1.416900039,66.76499939,0.004257155,0.004248119,113.9105375,113.6856471,113.6380702,-0.266811997,0.056829193,129.7120431,314.2847288,298.1220551,0.685073853,0.692501068,0.749715169,114.8318234,113.0656092,114.820262,112.1130265,114.8766114,112.1001531,100,100,100,111.2302951,110.8700605,112.7495445,112.0208293,114.1291537,113.8343556
10-03-2017,1,115.1389999,115.487999,114.8150024,115.1490021,115.1490021,0,1.057842851,1.215731621,0.750750721,0.689659894,121.7959976,139.9629974,6.910200119,7.7645998,1.421159983,66.68049622,0.006450419,0.006429705,114.2201537,113.8807611,113.7754276,-0.367486266,-0.010044837,123.8901101,188.2930671,211.8235383,0.606359209,0.712357657,0.721000671,115.152941,113.3364912,115.2070313,112.0459714,115.0223869,112.2588537,100,100,100,111.2234801,110.9139235,112.8089869,111.9135704,114.1126704,113.8401987
13-03-2017,0,114.7750015,114.9120026,114.4830017,114.7320023,114.7320023,0,1.069004178,1.217137218,0.754375339,0.692357779,122.6640015,139.6230011,6.856599808,7.764540195,1.412350059,66.48500061,-0.003621393,-0.003627966,114.3481158,113.9942599,113.862389,-0.421464071,-0.073469105,249.2639071,264.8066121,407.5488444,0.569216047,0.706500462,0.719239008,115.3002028,113.3638008,115.4007955,112.0596362,115.1594535,112.2454065,67.97241234,85.91691918,85.91691918,111.2166814,110.957484,112.8674529,111.8104583,114.0648357,113.8242639
14-03-2017,1,114.913002,115.1760025,114.560997,114.9150009,114.9150009,0,1.0651443,1.220598817,0.756658614,0.69181174,122.387001,140.2480011,6.913000107,7.76485014,1.415529966,66.17009735,0.00159501,0.001593739,114.4898371,114.1170254,113.958081,-0.456073242,-0.134574041,259.1632936,292.0540547,498.8010945,0.592930385,0.697501046,0.716001238,115.478128,113.3495893,115.604566,112.0338661,115.2988018,112.2013914,82.02758766,92.09722136,92.09722136,111.2098994,111.0007353,112.9249289,111.7116793,113.9840507,113.7829037
15-03-2017,1,114.6529999,114.8809967,114.5634995,114.6589966,114.6589966,0,1.061244369,1.215746403,0.756549835,0.692938268,121.6699982,139.3820038,6.914500237,7.767149925,1.414800048,65.77510071,-0.002227771,-0.002230256,114.532127,114.1892882,114.0218006,-0.446584251,-0.184674356,182.8826459,292.9959273,523.3777451,0.587929862,0.661608015,0.675787063,115.4762818,113.5834345,115.7302332,112.085627,115.393847,112.197203,60.22689976,83.45134294,83.45134294,111.2031345,111.0436705,112.9814015,111.6174028,113.8694727,113.7130423
16-03-2017,1,113.4000015,113.5279999,112.9199982,113.4020004,113.4020004,0,1.073790908,1.228425741,0.77059412,0.702740729,121.7649994,139.2660065,6.913599968,7.765140057,1.401690006,65.62049866,-0.010962909,-0.011023445,114.2495953,114.0843165,113.9654551,-0.311237938,-0.197936472,-274.757785,505.4158013,-489.0973743,0.617358616,0.641751426,0.671405974,115.66794,113.2446337,115.6698326,112.2488849,115.3423086,112.1631221,0,40.99957743,40.99957743,111.1963873,111.0862831,113.0368578,111.5277809,113.7210685,113.6123517
17-03-2017,0,113.3479996,113.4899979,112.5514984,113.3399963,113.3399963,0,1.077470064,1.235116839,0.766988814,0.698319137,122.0960007,139.9779968,6.896699905,7.76335001,1.401370049,65.40450287,-0.000546764,-0.000546913,114.0221956,113.9850738,113.9085952,-0.153107231,-0.186691659,-239.9289146,315.8873863,-569.5566668,0.594571795,0.670715332,0.672858102,115.81433,112.9308134,115.4731263,112.6101616,115.3063561,112.1255505,0,24.7501563,38.90555109,111.1896581,111.1285667,113.0912855,111.4429482,113.5396458,113.4793996
20-03-2017,1,112.6650009,112.8840027,112.4670029,112.6740036,112.6740036,0,1.074298501,1.238451481,0.770475388,0.702859223,121.0350037,139.522995,6.904099941,7.76154995,1.401499987,65.4681015,-0.005876061,-0.005893393,113.6851476,113.8102645,113.7963596,0.037888832,-0.146971168,-53.02233037,-4340.898345,-696.8333615,0.571143014,0.628108433,0.652048383,116.0515395,112.1973182,115.4882043,112.5849409,115.331793,112.0400187,0,0,16.41338404,111.1829473,111.1705146,113.1446724,111.3630215,113.3268632,113.3137644
21-03-2017,0,112.5739975,112.8580017,111.8339996,112.572998,112.572998,0,1.0737679,1.236705422,0.77303648,0.704920352,120.8509979,139.2160034,6.906000137,7.765049934,1.39707005,65.33529663,-0.000896441,-0.000896843,113.4071102,113.6452956,113.6851449,0.20699225,-0.090303716,-7.103974032,-545.6290398,-1300.866758,0.621286665,0.613822937,0.68200066,115.7530671,111.7597895,115.5745574,112.426587,115.353697,111.9859237,0,0,13.00218498,111.1762555,111.2121207,113.1970068,111.2880999,113.0852151,113.1161089
22-03-2017,0,111.5630035,111.7539978,110.7649994,111.5319977,111.5319977,0,1.081244707,1.248205662,0.767412603,0.70414108,120.5879974,139.1999969,6.884900093,7.765550137,1.400249958,65.49500275,-0.009247336,-0.009290358,112.9383321,113.3635225,113.4894043,0.416462031,-0.004786928,-5.718699858,-65.89410218,-230.4346308,0.701286316,0.635251181,0.704762413,115.6816275,110.9169421,115.8652002,111.7660865,115.5075179,111.6656265,0,0,0,111.169583,111.2533787,113.2482776,111.2182647,112.8179939,112.8882115
23-03-2017,1,111.3339996,111.5579987,110.6320038,111.3690033,111.3690033,0,1.079016447,1.247505069,0.766941786,0.704041898,120.1780014,138.9199982,6.882999897,7.765649796,1.399299979,65.36499786,-0.001461414,-0.001462483,112.5459999,113.0975866,113.2966405,0.599813335,0.095936751,0,-49.94957362,-158.2177035,0.74571337,0.669321878,0.713571821,115.077808,110.5076195,116.0039192,111.2026532,115.6268893,111.3272079,0,0,0,111.1629303,111.2942825,113.2984737,111.1535792,112.5292287,112.6329506
24-03-2017,1,110.9919968,111.4759979,110.8799973,111.0039978,111.0039978,0,1.078388095,1.251877785,0.763417006,0.702928364,119.6989975,138.9340057,6.885799885,7.767499924,1.399629951,65.44439697,-0.003277442,-0.003282825,112.1604994,112.8184415,113.0882185,0.75472544,0.206841066,0,-52.23353496,-150.8079943,0.785499573,0.686714717,0.702905201,114.2097368,110.3314053,116.1653518,110.6350774,115.7681439,110.9561436,0,0,0,111.1562978,111.3348259,113.3475849,111.094089,112.2236024,112.3542443
27-03-2017,1,110.5429993,110.5800018,110.1210022,110.552002,110.552002,0,1.084951758,1.25145483,0.763300538,0.704557776,119.9150009,138.3190002,6.853499889,7.765910149,1.395730019,65.39309692,-0.004071888,-0.004080201,111.758375,112.5162495,112.8576533,0.890419814,0.325832701,0,-42.05057396,-170.8452879,0.764213562,0.690786089,0.682572138,113.8888562,109.8380005,116.2921163,110.0275989,115.9500439,110.5713867,0,0,0,111.1496859,111.3750032,113.395601,111.0398221,111.9063486,112.0569463
28-03-2017,1,110.7470016,110.8130035,110.2070007,110.7710037,110.7710037,0,1.086094737,1.255792379,0.762892902,0.704791188,120.3030014,139.0910034,6.872099876,7.767199993,1.394250035,65.04499817,0.001980984,0.001979025,111.5115322,112.2835501,112.6679579,0.955038426,0.436578438,-8.524811195,-51.50556668,-272.2655051,0.716714042,0.655642918,0.686048235,113.1744954,109.8183635,116.276289,109.5927121,116.0608089,110.3256694,10.3205278,4.764014884,4.764014884,111.1430951,111.4148084,113.4425125,110.9907889,111.5831317,111.7467039
29-03-2017,1,111.1880035,111.2959976,110.7549973,111.2259979,111.2259979,0,1.081771135,1.242143393,0.765239775,0.700819969,120.3000031,138.1459961,6.87830019,7.767720222,1.397320032,65.11000061,0.004107521,0.004099108,111.4401486,112.1425431,112.5368706,0.926170834,0.524597583,-46.54650066,-50.07821015,-247.2669376,0.734428406,0.65278571,0.663548424,112.6088589,109.9702841,116.0494484,109.364552,116.1100201,110.131791,33.34969195,14.6616479,14.6616479,111.1365259,111.4542358,113.4883101,110.9469825,111.2599125,111.4297827
30-03-2017,1,111.1190033,111.4810028,110.9649963,111.1539993,111.1539993,0,1.075962901,1.244044065,0.767047644,0.70337832,119.5699997,138.2669983,6.887700081,7.768899918,1.394600034,64.77999878,-0.000647318,-0.000647528,111.3686113,112.0107373,112.4111551,0.860807542,0.593657075,-47.49799721,-21.45166557,-178.0545284,0.661857605,0.641572135,0.629834493,111.7672122,110.4065026,115.5406814,109.3026043,116.1394699,109.919198,61.42857143,13.79778865,13.09543962,111.1299785,111.4932797,113.532985,110.9083792,110.9428037,111.1128664
31-03-2017,1,111.7409973,112.1809998,111.3929977,111.776001,111.776001,0,1.068707228,1.247847438,0.76552093,0.70035857,119.4400024,139.4589996,6.888999939,7.770070076,1.397210002,64.79000092,0.005595855,0.005580256,111.4704587,111.9794391,112.3534138,0.727889735,0.632230141,531.1393909,-50.03368185,-128.0169441,0.633143834,0.667215075,0.634548732,111.9227924,110.3206376,115.0428547,109.3781451,116.0315707,109.8037637,100,28.05407551,26.62603852,111.1234536,111.5319347,113.576529,110.8749384,110.6379187,110.8028391
03-04-2017,0,111.3130035,111.5739975,110.9229965,111.2649994,111.2649994,0,1.066882968,1.254075766,0.762991846,0.700491071,118.7070007,139.5099945,6.880199909,7.770100117,1.397099972,64.79669952,-0.004571657,-0.004582139,111.4190939,111.8841805,112.254467,0.628971448,0.659315874,-1246.104754,-35.50676926,-90.38008078,0.593858991,0.669786181,0.644167582,111.8901926,110.323522,114.3485221,109.5510489,115.8931201,109.6491664,58.25147103,17.36056413,15.51005912,111.1169514,111.5701952,113.6189339,110.8466034,110.3512173,110.5065607
